Frame,ID,X,Y,Z
0,16,150.10083675384521,354.7663187980652,-0.04959499090909958
0,17,105.49854040145874,527.4459238052368,-0.007319334428757429
0,18,95.68564653396606,481.01658821105957,-0.027389293536543846
0,19,93.72787714004517,449.4872350692749,-0.037931546568870544
0,20,94.48179960250854,418.9906373023987,-0.04476998373866081
0,0,160.55964946746826,700.4052181243896,9.399561236023146e-07
0,1,230.03404140472412,660.5360841751099,-0.06088349223136902
0,2,272.8161907196045,591.8233423233032,-0.07241439819335938
0,3,292.83674240112305,528.4078407287598,-0.07937776297330856
0,4,317.76872634887695,483.09973907470703,-0.08226671814918518
0,5,223.1838083267212,504.85753059387207,0.0001715375983621925
0,6,235.90956687927246,432.77931785583496,-0.020016629248857498
0,7,238.66101264953613,387.6273741722107,-0.045202068984508514
0,8,240.35104751586914,348.5649342536926,-0.06579024344682693
0,9,181.21484756469727,497.8027992248535,0.008070126175880432
0,10,182.76447772979736,420.5841360092163,-0.0052511733956635
0,11,183.97881031036377,369.99840545654297,-0.02889256179332733
0,12,185.78437328338623,327.64863681793213,-0.04777298495173454
0,13,142.61295318603516,506.373215675354,0.005021645687520504
0,14,140.3444766998291,436.7271146774292,-0.012403339147567749
0,15,144.38029289245605,393.09356021881104,-0.03213495761156082
0,16,150.0508975982666,354.2975163459778,-0.04788481444120407
0,17,105.41996240615845,527.0044660568237,-0.005861999467015266
0,18,95.70483684539795,480.47616386413574,-0.025770382955670357
0,19,93.68066310882568,449.0696849822998,-0.036163441836833954
0,20,94.29022550582886,418.6450881958008,-0.04288342595100403
0,0,160.3491497039795,700.4770421981812,9.521880315332965e-07
0,1,230.11350631713867,660.4430313110352,-0.06228679418563843
0,2,272.9256820678711,591.8266277313232,-0.07407379895448685
0,3,292.59982109069824,528.3363704681396,-0.08094539493322372
0,4,317.16522216796875,482.82780838012695,-0.08359968662261963
0,5,222.75266647338867,504.58054542541504,-0.00030956504633650184
0,6,235.28120040893555,432.35929107666016,-0.020139245316386223
0,7,238.00432205200195,387.3323698043823,-0.04518011957406998
0,8,239.67524528503418,348.3001809120178,-0.06555630266666412
0,9,180.75539588928223,497.68993282318115,0.008611409924924374
0,10,182.55337715148926,420.3933801651001,-0.003906387835741043
0,11,183.6139726638794,369.8049454689026,-0.02711189165711403
0,12,185.22305488586426,327.32977533340454,-0.04564952477812767
0,13,142.110013961792,506.41774559020996,0.00646978197619319
0,14,140.02235412597656,436.8622713088989,-0.010076763108372688
0,15,143.84423732757568,393.4388818740845,-0.029365327209234238
0,16,149.23813819885254,354.71130084991455,-0.044819872826337814
0,17,104.86086130142212,527.1561508178711,-0.0036739909555763006
0,18,95.38854360580444,480.866925239563,-0.02256564050912857
0,19,93.44316244125366,449.6801643371582,-0.03235873579978943
0,20,94.05686616897583,419.45764541625977,-0.03868534788489342
0,0,159.88632202148438,700.9645462036133,9.622706329537323e-07
0,1,229.88139152526855,660.4319114685059,-0.061894986778497696
0,2,272.3053550720215,591.7406005859375,-0.07291586697101593
0,3,292.0811462402344,528.5035724639893,-0.07928261160850525
0,4,316.7702579498291,483.2704792022705,-0.08140479028224945
0,5,222.46307373046875,504.5572443008423,0.0027609041426330805
0,6,235.25490760803223,432.20255184173584,-0.016013801097869873
0,7,237.85873889923096,386.99174880981445,-0.04075390100479126
0,8,239.36023235321045,347.7334985733032,-0.06118704006075859
0,9,180.3202486038208,497.6472225189209,0.011526823975145817
0,10,182.24219799041748,420.61774826049805,-0.00021963936160318553
0,11,183.35077285766602,369.7629175186157,-0.02365686371922493
0,12,185.02357006072998,327.30720710754395,-0.0425645187497139
0,13,141.4504337310791,506.50685596466064,0.009012492373585701
0,14,139.38300132751465,436.98317432403564,-0.0071926964446902275
0,15,143.3272361755371,393.4101219177246,-0.027300164103507996
0,16,148.90401363372803,354.5806174278259,-0.04352882504463196
0,17,104.07772779464722,527.2513771057129,-0.0015331549802795053
0,18,94.65747356414795,481.0673351287842,-0.0207513440400362
0,19,92.62819290161133,449.6621198654175,-0.0314905159175396
0,20,93.36922645568848,419.1248335838318,-0.0386437363922596
0,0,159.47120189666748,701.6537742614746,9.586879059497733e-07
0,1,229.21704769134521,661.2574081420898,-0.06265068054199219
0,2,272.1265983581543,592.3432455062866,-0.07462428510189056
0,3,292.29291915893555,528.7433061599731,-0.08170779794454575
0,4,317.09386825561523,483.0036029815674,-0.0846589133143425
0,5,222.2294569015503,504.8740587234497,-0.00028073156136088073
0,6,234.44463729858398,432.63304138183594,-0.020564880222082138
0,7,236.91676139831543,387.1341333389282,-0.04613059014081955
0,8,238.36081981658936,347.6102705001831,-0.06697970628738403
0,9,180.21959781646729,497.9691925048828,0.008471108973026276
0,10,182.03893661499023,420.52252197265625,-0.0045327479019761086
0,11,183.20294380187988,369.5723133087158,-0.0282436553388834
0,12,185.00677585601807,326.8303680419922,-0.04720199108123779
0,13,141.41758918762207,506.7564458847046,0.0060372320003807545
0,14,139.37142848968506,436.61126613616943,-0.011267734691500664
0,15,143.22983264923096,392.7561740875244,-0.03119564615190029
0,16,148.7560272216797,353.67215156555176,-0.04705774411559105
0,17,103.9299201965332,527.4696292877197,-0.004433872178196907
0,18,94.42477941513062,480.5996952056885,-0.02433125488460064
0,19,92.3817229270935,449.041784286499,-0.03485836088657379
0,20,92.97739505767822,418.44194889068604,-0.041663140058517456
0,0,159.34467315673828,701.9039707183838,9.750173148859176e-07
0,1,228.90134811401367,660.9686965942383,-0.06315772980451584
0,2,271.65146827697754,591.620304107666,-0.07502611726522446
0,3,292.26173400878906,528.4572229385376,-0.08204731345176697
0,4,317.19011306762695,483.1465435028076,-0.08480291068553925
0,5,222.28501796722412,504.64524269104004,0.0008400572696700692
0,6,234.53839302062988,432.421612739563,-0.01902063377201557
0,7,237.00676918029785,386.88110637664795,-0.044462528079748154
0,8,238.53796005249023,347.3599729537964,-0.06525346636772156
0,9,180.14276504516602,497.63387870788574,0.009870815090835094
0,10,181.8486499786377,420.4119806289673,-0.0027606075163930655
0,11,183.0435848236084,369.2452383041382,-0.02659773826599121
0,12,185.07463932037354,326.35282135009766,-0.04568959027528763
0,13,141.15946769714355,506.3739233016968,0.007512611802667379
0,14,139.25954818725586,436.4656467437744,-0.0094493068754673
0,15,143.25154781341553,392.42000102996826,-0.02992616966366768
0,16,149.0418291091919,353.20653343200684,-0.046289633959531784
0,17,103.54973316192627,526.8735046386719,-0.0029980542603880167
0,18,94.16346073150635,480.51331424713135,-0.022686989977955818
0,19,92.08899736404419,448.95545387268066,-0.03363501653075218
0,20,92.85844087600708,418.30158615112305,-0.040867384523153305
0,0,159.33125495910645,702.1660957336426,9.531026989861857e-07
0,1,228.80463123321533,660.7541847229004,-0.060980405658483505
0,2,271.3861656188965,590.9496259689331,-0.07197018712759018
0,3,292.42773056030273,528.0587282180786,-0.07859010994434357
0,4,316.8141746520996,482.8849239349365,-0.08112344890832901
0,5,222.16215133666992,504.5605297088623,0.0018587420927360654
0,6,234.5041036605835,432.5063762664795,-0.018335970118641853
0,7,236.95155143737793,387.1340322494507,-0.044079940766096115
0,8,238.367600440979,347.72634649276733,-0.0650281310081482
0,9,180.088791847229,497.565390586853,0.009752343408763409
0,10,181.73704147338867,420.3458933830261,-0.0033331867307424545
0,11,182.87866115570068,369.31665802001953,-0.0274331197142601
0,12,184.7676658630371,326.50066471099854,-0.04665432870388031
0,13,141.12366199493408,506.3189306259155,0.0064885737374424934
0,14,139.0827226638794,436.4389591217041,-0.010677584446966648
0,15,143.11057090759277,392.3873996734619,-0.030881687998771667
0,16,148.85476112365723,353.27155923843384,-0.0469801165163517
0,17,103.47430229187012,527.0028486251831,-0.004741542506963015
0,18,94.09235715866089,480.4380531311035,-0.024315113201737404
0,19,91.90762281417847,448.5898132324219,-0.03479060158133507
0,20,92.37798929214478,417.7652053833008,-0.041642315685749054
0,0,158.8535213470459,702.2238178253174,9.465356924920343e-07
0,1,228.33990097045898,660.9798669815063,-0.06127017363905907
0,2,271.267147064209,590.4424095153809,-0.07211912423372269
0,3,292.68299102783203,527.5835065841675,-0.07836870849132538
0,4,316.9761085510254,482.56057834625244,-0.08057789504528046
0,5,222.1263027191162,504.6197681427002,0.00023914880875963718
0,6,234.23372268676758,432.33806228637695,-0.01985420659184456
0,7,236.55455589294434,386.82702350616455,-0.04524870961904526
0,8,237.98226356506348,347.3203458786011,-0.06590617448091507
0,9,180.02775192260742,497.5647840499878,0.008574219420552254
0,10,181.42162799835205,420.4217863082886,-0.0042106821201741695
0,11,182.41288661956787,369.37832260131836,-0.027797799557447433
0,12,184.26082134246826,326.48186206817627,-0.04669247195124626
0,13,141.03398323059082,506.1347961425781,0.005856907926499844
0,14,138.94766807556152,436.34580516815186,-0.010594720020890236
0,15,143.1588649749756,392.2933864593506,-0.030177542939782143
0,16,149.00565147399902,353.1810083389282,-0.046039506793022156
0,17,103.32523584365845,526.5873708724976,-0.004893632140010595
0,18,93.87994050979614,480.144287109375,-0.023543843999505043
0,19,91.91887378692627,448.54654693603516,-0.03343220427632332
0,20,92.6185941696167,418.03380012512207,-0.04002382978796959
0,0,158.89627933502197,702.355486869812,9.44964767768397e-07
0,1,228.08916091918945,660.8946485519409,-0.06081727519631386
0,2,270.73665618896484,590.3008337020874,-0.0715828537940979
0,3,292.3381233215332,527.1969909667969,-0.07799089699983597
0,4,316.9825744628906,482.00018882751465,-0.0804189145565033
0,5,222.31573104858398,504.75573348999023,0.0016571016749367118
0,6,234.44177627563477,432.4039726257324,-0.01833801530301571
0,7,236.63872718811035,386.75585651397705,-0.043814774602651596
0,8,237.92630195617676,347.1266837120056,-0.06461072713136673
0,9,180.36333560943604,497.74189281463623,0.009647758677601814
0,10,181.58297538757324,420.6238136291504,-0.0033837389200925827
0,11,182.50147819519043,369.54969453811646,-0.027423979714512825
0,12,184.27690029144287,326.6125707626343,-0.04661786928772926
0,13,141.41687393188477,506.3488025665283,0.006550651043653488
0,14,139.112548828125,436.3741102218628,-0.010237070731818676
0,15,143.2711887359619,392.23687744140625,-0.03008238412439823
0,16,149.20653820037842,353.07678508758545,-0.046078670769929886
0,17,103.68622541427612,526.7505292892456,-0.004541969858109951
0,18,94.04999256134033,479.92901706695557,-0.023520328104496002
0,19,92.14279890060425,448.06167125701904,-0.03365518897771835
0,20,93.09353113174438,417.32859992980957,-0.04039570316672325
0,0,159.9894618988037,701.91685962677,9.56777171268186e-07
0,1,229.27655696868896,660.183180809021,-0.06129171699285507
0,2,271.2948703765869,589.4952516555786,-0.07107122242450714
0,3,292.83891677856445,526.525200843811,-0.07630310952663422
0,4,317.30810165405273,481.6313638687134,-0.07742554694414139
0,5,222.7426242828369,504.3065929412842,0.0037906316574662924
0,6,234.7562026977539,431.82927894592285,-0.014422238804399967
0,7,236.96106433868408,386.4973201751709,-0.038966160267591476
0,8,238.29006671905518,347.0754060745239,-0.059238214045763016
0,9,180.69931983947754,497.4027376174927,0.012641706503927708
0,10,181.80461883544922,420.4677314758301,0.0013820547610521317
0,11,182.80423164367676,369.45247173309326,-0.022110916674137115
0,12,184.6238136291504,326.8852596282959,-0.04109247773885727
0,13,141.77091121673584,506.2582263946533,0.010190390981733799
0,14,139.3146514892578,436.6695442199707,-0.0053725759498775005
0,15,143.39322566986084,392.6566767692566,-0.025848181918263435
0,16,149.22008514404297,353.59668827056885,-0.04248128831386566
0,17,104.17107582092285,526.6953344345093,-0.00031936747836880386
0,18,94.53343391418457,480.3851327896118,-0.018777772784233093
0,19,92.47519969940186,448.72507095336914,-0.029537353664636612
0,20,93.53530168533325,418.05972957611084,-0.03692479804158211
0,0,159.55103874206543,701.106071472168,9.527540782983124e-07
0,1,228.80315780639648,659.802225112915,-0.06268627941608429
0,2,270.8473205566406,589.5286617279053,-0.07375384867191315
0,3,291.71825408935547,526.7724151611328,-0.08005895465612411
0,4,316.1799430847168,481.6017951965332,-0.08218609541654587
0,5,222.73484230041504,503.9823989868164,0.000895597564522177
0,6,234.61100578308105,431.9210681915283,-0.01857980526983738
0,7,236.69507503509521,386.6786241531372,-0.043741624802351
0,8,237.88138389587402,347.2328782081604,-0.06440221518278122
0,9,180.55014610290527,497.03138542175293,0.010068944655358791
0,10,181.64621829986572,420.4729628562927,-0.002413368783891201
0,11,182.49468326568604,369.60675954818726,-0.026065772399306297
0,12,184.14177417755127,327.1319179534912,-0.04505853354930878
0,13,141.51208877563477,505.93585205078125,0.007888820953667164
0,14,139.4095802307129,436.61606788635254,-0.008728682063519955
0,15,143.35245609283447,392.69476222991943,-0.02914540097117424
0,16,148.84148597717285,353.5780372619629,-0.04560358449816704
0,17,104.08257722854614,526.5417795181274,-0.0024514696560800076
0,18,95.09505271911621,480.37264823913574,-0.021776411682367325
0,19,92.76226758956909,448.9477710723877,-0.03274695947766304
0,20,93.00381660461426,418.4570617675781,-0.040161386132240295
0,0,159.57332611083984,700.584753036499,9.431714715901762e-07
0,1,228.7005615234375,659.1801204681396,-0.061289090663194656
0,2,270.69711685180664,589.1410341262817,-0.0717812180519104
0,3,291.7726421356201,526.3598184585571,-0.07772094756364822
0,4,315.8207416534424,481.1984987258911,-0.07959708571434021
0,5,222.47886657714844,503.90936183929443,0.0015036737313494086
0,6,234.44183349609375,431.6832046508789,-0.01734362356364727
0,7,236.45642280578613,386.46871185302734,-0.041954632848501205
0,8,237.55632877349854,347.10338258743286,-0.06222216784954071
0,9,180.3634786605835,497.1388940811157,0.010271535255014896
0,10,181.33811473846436,420.63662672042847,-0.0014808246633037925
0,11,181.99739456176758,369.9057569503784,-0.02482609450817108
0,12,183.436861038208,327.29492473602295,-0.043737977743148804
0,13,141.4980411529541,506.0379524230957,0.007930475287139416
0,14,139.25305366516113,436.9115524291992,-0.007707925979048014
0,15,143.088641166687,393.09302949905396,-0.027620313689112663
0,16,148.39513778686523,354.10013914108276,-0.04394303262233734
0,17,104.25501823425293,526.6082963943481,-0.0024603495839983225
0,18,94.93553638458252,480.5031042098999,-0.020799338817596436
0,19,92.51164197921753,449.0371341705322,-0.03114067018032074
0,20,92.68442630767822,418.6061940193176,-0.03821669891476631
0,0,160.13989448547363,699.9515790939331,9.444769943911524e-07
0,1,229.25206661224365,658.6024446487427,-0.06189676746726036
0,2,270.9532642364502,588.8285160064697,-0.07261466979980469
0,3,291.6679286956787,526.0301151275635,-0.07867076247930527
0,4,315.95678329467773,480.9857053756714,-0.08070521801710129
0,5,222.64225959777832,503.6685667037964,0.001202895655296743
0,6,234.3863582611084,431.83888244628906,-0.018048252910375595
0,7,236.26444816589355,386.7252769470215,-0.043096140027046204
0,8,237.284574508667,347.34824657440186,-0.06380059570074081
0,9,180.49909114837646,496.9336824417114,0.010130851529538631
0,10,181.23377323150635,420.78416681289673,-0.0024340711534023285
0,11,181.85128211975098,370.14362049102783,-0.0265815407037735
0,12,183.35237503051758,327.53364753723145,-0.04608612135052681
0,13,141.61419868469238,505.9178075790405,0.007895465940237045
0,14,138.9054250717163,437.13364601135254,-0.008854907937347889
0,15,142.6814317703247,393.4303903579712,-0.029588492587208748
0,16,148.16104888916016,354.46663904190063,-0.04637196287512779
0,17,104.28881406784058,526.5582571029663,-0.0023645376786589622
0,18,94.71364974975586,480.6468029022217,-0.021712683141231537
0,19,92.52840757369995,449.2878360748291,-0.03277227655053139
0,20,93.22929382324219,418.8272261619568,-0.04034792631864548
0,0,160.40305137634277,699.3455476760864,9.507275535725057e-07
0,1,229.35649394989014,657.7368659973145,-0.060683175921440125
0,2,271.0836124420166,587.9386253356934,-0.07071170955896378
0,3,291.94687843322754,525.6499176025391,-0.07626856863498688
0,4,315.81905364990234,481.0948820114136,-0.07784268260002136
0,5,222.6622438430786,503.53806018829346,0.0022244013380259275
0,6,234.53608989715576,431.90327644348145,-0.016351541504263878
0,7,236.49710655212402,386.86665058135986,-0.04101841151714325
0,8,237.36830234527588,347.5261640548706,-0.06147338077425957
0,9,180.68017959594727,496.4927806854248,0.010502602905035019
0,10,181.594820022583,420.22670888900757,-0.0013544292887672782
0,11,182.1337366104126,369.54901218414307,-0.025203481316566467
0,12,183.3077573776245,326.9491481781006,-0.04448556900024414
0,13,141.70958518981934,505.1884469985962,0.007739565800875425
0,14,139.26592826843262,436.54788303375244,-0.00832976121455431
0,15,142.99279689788818,392.968563079834,-0.02904829941689968
0,16,148.22243213653564,354.04175996780396,-0.04588136449456215
0,17,104.1363787651062,525.509352684021,-0.002952162642031908
0,18,94.60455179214478,479.8674030303955,-0.021843494847416878
0,19,92.15407133102417,448.85608291625977,-0.032661788165569305
0,20,92.44860649108887,418.7220425605774,-0.040074095129966736
0,0,159.89253044128418,699.1028823852539,9.396244422532618e-07
0,1,228.54726791381836,658.1298007965088,-0.06075924634933472
0,2,270.3592872619629,588.5590114593506,-0.07123813033103943
0,3,291.1289978027344,526.5911111831665,-0.07719884812831879
0,4,314.46372985839844,481.8235855102539,-0.07916954904794693
0,5,222.04238891601562,503.2889757156372,0.0004992220201529562
0,6,233.59673023223877,431.5405168533325,-0.018954984843730927
0,7,235.5552577972412,386.6248950958252,-0.04381776228547096
0,8,236.55261039733887,347.62164306640625,-0.0641707181930542
0,9,180.06016731262207,496.63041400909424,0.008753604255616665
0,10,181.1779546737671,420.2593355178833,-0.0037908372469246387
0,11,181.90162181854248,369.7440390586853,-0.027478819712996483
0,12,183.32214832305908,327.5229320526123,-0.04650868475437164
0,13,141.18420124053955,505.6088275909424,0.006030698772519827
0,14,138.82956504821777,436.63082695007324,-0.010523495264351368
0,15,142.66555309295654,393.26723194122314,-0.030838673934340477
0,16,147.98141956329346,354.75310134887695,-0.04723191633820534
0,17,103.81976366043091,526.2766218185425,-0.004583519883453846
0,18,94.67802286148071,480.47848892211914,-0.023649344220757484
0,19,92.43244886398315,449.2517976760864,-0.03431440144777298
0,20,92.74012327194214,418.987832069397,-0.04152979329228401
0,0,159.7840118408203,699.292121887207,9.290085358770739e-07
0,1,228.795747756958,658.1868658065796,-0.058312028646469116
0,2,270.60258865356445,587.8042268753052,-0.06695811450481415
0,3,291.1621856689453,525.5975027084351,-0.07143183052539825
0,4,314.4060516357422,481.48493576049805,-0.07194479554891586
0,5,221.99460983276367,503.4972200393677,0.0033442953135818243
0,6,233.4911012649536,431.500940322876,-0.014666841365396976
0,7,235.48763751983643,386.4411144256592,-0.03845478966832161
0,8,236.5451717376709,347.52843856811523,-0.05810754746198654
0,9,180.085129737854,496.6377935409546,0.010964804328978062
0,10,180.8141040802002,419.90557289123535,-0.0002247579541290179
0,11,181.53645515441895,369.26019954681396,-0.02300630323588848
0,12,183.0153465270996,327.0111665725708,-0.04136637598276138
0,13,141.250319480896,505.21488189697266,0.007814599201083183
0,14,138.60032558441162,436.1317481994629,-0.007428635377436876
0,15,142.5141191482544,392.7311544418335,-0.02717556804418564
0,16,147.9210376739502,354.3011302947998,-0.04329444468021393
0,17,103.83010625839233,525.4836759567261,-0.0030548819340765476
0,18,94.33708190917969,480.0175714492798,-0.02106514200568199
0,19,91.89557075500488,449.1662759780884,-0.031177140772342682
0,20,91.99140787124634,419.3561010360718,-0.038048505783081055
0,0,160.31739234924316,699.7120981216431,9.308554353992804e-07
0,1,228.9312744140625,658.3053426742554,-0.05900333449244499
0,2,270.2585792541504,588.1155319213867,-0.06819333136081696
0,3,290.709171295166,525.590931892395,-0.07307242602109909
0,4,314.1233825683594,481.18717670440674,-0.07398462295532227
0,5,221.6684103012085,503.46805572509766,0.0028278392273932695
0,6,232.8638219833374,431.4979076385498,-0.01559530384838581
0,7,234.8356533050537,386.5644941329956,-0.03979102894663811
0,8,235.95158100128174,347.6665267944336,-0.059669334441423416
0,9,179.72877502441406,496.74964904785156,0.010833490639925003
0,10,180.53880214691162,420.0254650115967,-0.0005114265950396657
0,11,181.3368558883667,369.55816078186035,-0.023368174210190773
0,12,182.94166088104248,327.4572744369507,-0.041769713163375854
0,13,140.97046852111816,505.50869846343994,0.007994763553142548
0,14,138.07705879211426,436.3583402633667,-0.007251512724906206
0,15,141.9642734527588,392.98569774627686,-0.02688252367079258
0,16,147.48594760894775,354.6514558792114,-0.04292788356542587
0,17,103.72232437133789,526.0377473831177,-0.0026421011425554752
0,18,94.1242790222168,480.5901927947998,-0.020393503829836845
0,19,91.8142032623291,449.6372013092041,-0.030331894755363464
0,20,92.16264009475708,419.74054431915283,-0.03713175281882286
0,0,158.79683017730713,699.3650074005127,9.460469527766691e-07
0,1,227.75399208068848,658.5046911239624,-0.06171702593564987
0,2,269.7056007385254,588.69007396698,-0.07147302478551865
0,3,290.6835651397705,525.8157043457031,-0.07626064866781235
0,4,314.12681579589844,481.0450954437256,-0.07676798105239868
0,5,221.12444400787354,503.5998258590698,0.0019797389395534992
0,6,232.65140533447266,431.37139415740967,-0.015438711270689964
0,7,234.65267658233643,386.34907245635986,-0.039083123207092285
0,8,235.70885181427002,347.30096197128296,-0.058545615524053574
0,9,179.33502674102783,496.6087808609009,0.011976724490523338
0,10,180.57701110839844,420.02152252197266,0.0024318560026586056
0,11,181.31428241729736,369.5199489593506,-0.01925423927605152
0,12,182.7213191986084,327.5291996002197,-0.03699108958244324
0,13,140.6974983215332,505.06542110443115,0.010833993554115295
0,14,138.54520797729492,436.1936149597168,-0.002501267474144697
0,15,142.21594333648682,392.88918256759644,-0.021352093666791916
0,16,147.19616889953613,354.5820326805115,-0.037104979157447815
0,17,103.47157716751099,525.0959978103638,0.0015233668964356184
0,18,94.15039300918579,479.937255859375,-0.014838301576673985
0,19,91.44407987594604,449.1803779602051,-0.02431928738951683
0,20,91.08370542526245,419.513295173645,-0.030876198783516884
0,0,160.18571376800537,699.993935585022,9.456326210965926e-07
0,1,228.7952184677124,658.5630702972412,-0.0614829957485199
0,2,270.0971031188965,588.3697214126587,-0.07163944840431213
0,3,291.04894638061523,525.5763244628906,-0.07698202133178711
0,4,314.68334197998047,480.713623046875,-0.07825683057308197
0,5,221.36916160583496,503.2820510864258,0.0011135804234072566
0,6,232.67260551452637,431.0903654098511,-0.01707848533987999
0,7,234.36962127685547,385.96968364715576,-0.04117375984787941
0,8,235.19150733947754,346.85609245300293,-0.061047766357660294
0,9,179.46215629577637,496.7701196670532,0.010343619622290134
0,10,180.39127349853516,420.28814601898193,-0.0004764329642057419
0,11,180.96078872680664,369.68510389328003,-0.023186270147562027
0,12,182.24098205566406,327.43789052963257,-0.04164576530456543
0,13,140.75197219848633,505.90350341796875,0.008485729806125164
0,14,138.15957069396973,436.9611873626709,-0.006377399433404207
0,15,141.74968242645264,393.3711771965027,-0.026343639940023422
0,16,146.79060459136963,354.7608094215393,-0.04278706759214401
0,17,103.63052129745483,526.6722860336304,-0.0014131821226328611
0,18,94.06121492385864,481.304895401001,-0.01922391541302204
0,19,91.53382301330566,450.14093017578125,-0.02971174195408821
0,20,91.70958995819092,419.9856357574463,-0.03698232024908066
0,0,159.85107421875,699.7689609527588,9.43529300911905e-07
0,1,228.93227577209473,658.229323387146,-0.06065911427140236
0,2,270.0391387939453,587.7019748687744,-0.06991905719041824
0,3,290.480432510376,524.9590721130371,-0.07457394897937775
0,4,314.3346405029297,480.42172718048096,-0.07517679780721664
